,Salary Estimate,Location,Industry,Min,Max,City,State
2223,$57K-$100K,"Aurora, CO",Home Centers & Hardware Stores,$57K,$100K,Aurora,CO
2224,$57K-$100K,"Denver, CO",IT Services,$57K,$100K,Denver,CO
2225,$57K-$100K,"Louisville, CO",Enterprise Software & Network Solutions,$57K,$100K,Louisville,CO
2226,$57K-$100K,"Denver, CO",IT Services,$57K,$100K,Denver,CO
2227,$57K-$100K,"Denver, CO",Consulting,$57K,$100K,Denver,CO
2228,$57K-$100K,"Englewood, CO",Staffing & Outsourcing,$57K,$100K,Englewood,CO
2229,$57K-$100K,"Greenwood Village, Arapahoe, CO",Staffing & Outsourcing,$57K,$100K,Greenwood Village,Arapahoe
2230,$57K-$100K,"Broomfield, CO","Cable, Internet & Telephone Providers",$57K,$100K,Broomfield,CO
2231,$57K-$100K,"Louisville, CO",Wholesale,$57K,$100K,Louisville,CO
2232,$57K-$100K,"Denver, CO",Staffing & Outsourcing,$57K,$100K,Denver,CO
2233,$57K-$100K,"Littleton, CO",Aerospace & Defense,$57K,$100K,Littleton,CO
2234,$57K-$100K,"Englewood, CO",Unknown,$57K,$100K,Englewood,CO
2235,$57K-$100K,"Denver, CO",Staffing & Outsourcing,$57K,$100K,Denver,CO
2236,$57K-$100K,"Greenwood Village, Arapahoe, CO",Health Care Services & Hospitals,$57K,$100K,Greenwood Village,Arapahoe
2237,$57K-$100K,"Greenwood Village, Arapahoe, CO",IT Services,$57K,$100K,Greenwood Village,Arapahoe
2238,$78K-$104K,"Aurora, CO",IT Services,$78K,$104K,Aurora,CO
2239,$78K-$104K,"Aurora, CO",Unknown,$78K,$104K,Aurora,CO
2240,$78K-$104K,"Denver, CO",Staffing & Outsourcing,$78K,$104K,Denver,CO
2241,$78K-$104K,"Denver, CO",Staffing & Outsourcing,$78K,$104K,Denver,CO
2242,$78K-$104K,"Centennial, CO",Staffing & Outsourcing,$78K,$104K,Centennial,CO
2243,$78K-$104K,"Broomfield, CO","Cable, Internet & Telephone Providers",$78K,$104K,Broomfield,CO
2244,$78K-$104K,"Denver, CO",Staffing & Outsourcing,$78K,$104K,Denver,CO
2245,$78K-$104K,"Centennial, CO",Staffing & Outsourcing,$78K,$104K,Centennial,CO
2246,$78K-$104K,"Denver, CO",Unknown,$78K,$104K,Denver,CO
2247,$78K-$104K,"Broomfield, CO",Computer Hardware & Software,$78K,$104K,Broomfield,CO
2248,$78K-$104K,"Denver, CO",Staffing & Outsourcing,$78K,$104K,Denver,CO
2249,$78K-$104K,"Centennial, CO",Wholesale,$78K,$104K,Centennial,CO
2250,$78K-$104K,"Denver, CO",Unknown,$78K,$104K,Denver,CO
2251,$78K-$104K,"Centennial, CO",Enterprise Software & Network Solutions,$78K,$104K,Centennial,CO
2252,$78K-$104K,"Broomfield, CO",Health Care Services & Hospitals,$78K,$104K,Broomfield,CO
